#cicle	avCl	components	diam	aspl	order
0	0.000000	1	98	33.333333	2500
1	0.036941	1	10	5.079148	2500
2	0.040980	1	9	4.772876	2500
3	0.042174	1	8	4.622915	2500
4	0.046258	1	8	4.559578	2500
5	0.046041	1	7	4.487927	2500
6	0.047584	1	8	4.463462	2500
7	0.047738	1	7	4.426829	2500
8	0.052425	1	7	4.406464	2500
9	0.051564	1	7	4.379476	2500
10	0.053372	1	7	4.383885	2500
11	0.056832	1	7	4.369551	2500
12	0.057206	1	7	4.370535	2500
13	0.055435	1	7	4.359931	2500
14	0.054497	1	7	4.351610	2500
15	0.054426	1	7	4.353788	2500
16	0.053458	1	7	4.345758	2500
17	0.050260	1	7	4.338390	2500
18	0.054631	1	7	4.347818	2500
19	0.055970	1	7	4.355220	2500
20	0.056388	1	7	4.349336	2500
21	0.056145	1	7	4.347269	2500
22	0.055401	1	7	4.343116	2500
23	0.058654	1	7	4.350290	2500
24	0.056939	1	7	4.347600	2500
25	0.054984	1	7	4.346292	2500
26	0.055277	1	7	4.347480	2500
27	0.056429	1	7	4.345741	2500
28	0.055330	1	7	4.343236	2500
29	0.057544	1	7	4.351925	2500
30	0.058111	1	7	4.354483	2500
