#cicle	avCl	components	diam	aspl	order
0	0.000000	1	98	33.333333	2500
1	0.332309	1	58	21.800903	2500
2	0.391536	1	43	16.618646	2500
3	0.307613	1	37	14.405950	2500
4	0.272338	1	32	13.261462	2500
5	0.257283	1	30	12.266557	2500
6	0.235774	1	28	11.429450	2500
7	0.229510	1	24	10.814922	2500
8	0.220275	1	25	10.497186	2500
9	0.217380	1	23	10.120348	2500
10	0.210609	1	23	9.782235	2500
11	0.206901	1	23	9.536801	2500
12	0.204592	1	22	9.298392	2500
13	0.199110	1	21	9.028030	2500
14	0.201239	1	20	8.863592	2500
15	0.194522	1	20	8.775330	2500
16	0.191178	1	19	8.396559	2500
17	0.190970	1	18	8.122931	2500
18	0.188891	1	18	8.169473	2500
19	0.196937	1	17	8.145041	2500
20	0.197696	1	18	8.091590	2500
21	0.190849	1	18	7.938132	2500
22	0.189536	1	18	7.862082	2500
23	0.193521	1	18	7.799314	2500
24	0.189017	1	17	7.605659	2500
25	0.182964	1	16	7.370826	2500
26	0.185836	1	16	7.296447	2500
27	0.188277	1	16	7.318341	2500
28	0.189749	1	15	7.222621	2500
29	0.190989	1	15	7.265258	2500
30	0.183643	1	15	7.286858	2500
