#cicle	avCl	components	diam	aspl	order
0	0.000000	1	98	33.333333	2500
1	0.337590	1	58	21.832263	2500
2	0.395339	1	42	16.742385	2500
3	0.310311	1	38	14.141957	2500
4	0.275675	1	32	12.788456	2500
5	0.253237	1	31	12.171505	2500
6	0.238967	1	27	11.194366	2500
7	0.231999	1	25	10.852570	2500
8	0.222715	1	26	10.550371	2500
9	0.216589	1	24	9.998271	2500
10	0.212086	1	23	9.744150	2500
11	0.212038	1	22	9.367997	2500
12	0.209228	1	22	9.329702	2500
13	0.207415	1	21	9.129273	2500
14	0.204264	1	20	8.946673	2500
15	0.199750	1	20	8.653278	2500
16	0.194113	1	20	8.475342	2500
17	0.195354	1	19	8.461776	2500
18	0.191132	1	19	8.427677	2500
19	0.190089	1	19	8.247667	2500
20	0.188531	1	18	8.208092	2500
21	0.194360	1	18	8.224635	2500
22	0.194979	1	18	8.168091	2500
23	0.191048	1	18	7.984288	2500
24	0.186503	1	17	7.955216	2500
25	0.187200	1	18	8.053815	2500
26	0.184144	1	17	7.900679	2500
27	0.191542	1	18	7.792286	2500
28	0.188812	1	17	7.683746	2500
29	0.189140	1	17	7.648193	2500
30	0.185843	1	17	7.643487	2500
