#cicle	avCl	components	diam	aspl	order
0	0.000000	1	98	33.333333	2500
1	0.335518	1	59	21.823197	2500
2	0.392969	1	43	16.806070	2500
3	0.312753	1	36	14.302839	2500
4	0.273109	1	33	12.916722	2500
5	0.249651	1	30	11.908605	2500
6	0.239428	1	28	11.470973	2500
7	0.225529	1	27	11.052139	2500
8	0.221759	1	25	10.482384	2500
9	0.214832	1	24	10.243216	2500
10	0.209229	1	24	10.084088	2500
11	0.206630	1	24	9.901628	2500
12	0.197509	1	22	9.429352	2500
13	0.198369	1	22	9.157624	2500
14	0.202032	1	20	9.068752	2500
15	0.194858	1	19	8.908695	2500
16	0.198140	1	19	8.810814	2500
17	0.195754	1	21	8.841316	2500
18	0.195041	1	19	8.672069	2500
19	0.194778	1	18	8.477886	2500
20	0.195482	1	19	8.424731	2500
21	0.197440	1	18	8.327160	2500
22	0.195134	1	18	8.164861	2500
23	0.190302	1	17	8.091042	2500
24	0.193768	1	18	8.105209	2500
25	0.193055	1	18	7.929652	2500
26	0.193443	1	17	7.913426	2500
27	0.197687	1	17	7.825149	2500
28	0.191170	1	16	7.739813	2500
29	0.195219	1	16	7.656743	2500
30	0.191774	1	15	7.354791	2500
