#cicle	avCl	components	diam	aspl	order
0	0.000000	1	98	33.333333	2500
1	0.036832	1	10	5.068523	2500
2	0.042163	1	9	4.803238	2500
3	0.043434	1	8	4.646534	2500
4	0.050313	1	8	4.580408	2500
5	0.048648	1	8	4.522757	2500
6	0.048459	1	7	4.471229	2500
7	0.051942	1	7	4.459170	2500
8	0.057784	1	7	4.458150	2500
9	0.054402	1	7	4.433590	2500
10	0.053954	1	7	4.426375	2500
11	0.055990	1	7	4.419169	2500
12	0.056466	1	7	4.407116	2500
13	0.054688	1	7	4.405806	2500
14	0.055839	1	7	4.410308	2500
15	0.056010	1	7	4.398084	2500
16	0.056813	1	7	4.400253	2500
17	0.055479	1	7	4.391048	2500
18	0.054789	1	7	4.383925	2500
19	0.058363	1	7	4.383763	2500
20	0.057616	1	7	4.382159	2500
21	0.059055	1	7	4.382797	2500
22	0.058905	1	7	4.385138	2500
23	0.056081	1	7	4.376728	2500
24	0.057402	1	7	4.383018	2500
25	0.056819	1	7	4.380477	2500
26	0.060052	1	7	4.386485	2500
27	0.060897	1	7	4.387943	2500
28	0.059177	1	7	4.389752	2500
29	0.060241	1	8	4.391594	2500
30	0.058579	1	7	4.378110	2500
