#cicle	avCl	components	diam	aspl	order
0	0.000000	1	98	33.333333	2500
1	0.038812	1	10	5.116163	2500
2	0.043944	1	9	4.809889	2500
3	0.044943	1	8	4.658377	2500
4	0.046698	1	8	4.569602	2500
5	0.049051	1	8	4.510866	2500
6	0.049177	1	8	4.463387	2500
7	0.051176	1	7	4.423210	2500
8	0.050362	1	7	4.407900	2500
9	0.053155	1	7	4.401033	2500
10	0.054730	1	7	4.388679	2500
11	0.055633	1	8	4.380453	2500
12	0.054747	1	7	4.359780	2500
13	0.052404	1	7	4.347320	2500
14	0.053258	1	7	4.343066	2500
15	0.053984	1	7	4.344800	2500
16	0.054450	1	7	4.348957	2500
17	0.055701	1	7	4.351347	2500
18	0.055730	1	7	4.343986	2500
19	0.054147	1	7	4.350422	2500
20	0.059955	1	7	4.361000	2500
21	0.062790	1	7	4.364501	2500
22	0.061614	1	7	4.359790	2500
23	0.058927	1	7	4.358094	2500
24	0.060439	1	7	4.362671	2500
25	0.059990	1	7	4.365936	2500
26	0.055024	1	7	4.356032	2500
27	0.056477	1	7	4.354379	2500
28	0.055587	1	7	4.354638	2500
29	0.059175	1	7	4.353861	2500
30	0.058452	1	7	4.355931	2500
