#cicle	avCl	components	diam	aspl	order
0	0.000000	1	98	33.333333	2500
1	0.333640	1	60	22.063642	2500
2	0.402053	1	44	16.958815	2500
3	0.315855	1	37	14.440309	2500
4	0.286460	1	32	13.243924	2500
5	0.258102	1	30	12.183634	2500
6	0.243511	1	28	11.508861	2500
7	0.234877	1	27	10.971568	2500
8	0.222410	1	25	10.451116	2500
9	0.220884	1	24	10.147284	2500
10	0.223060	1	24	10.079350	2500
11	0.214697	1	23	9.744523	2500
12	0.206318	1	23	9.355230	2500
13	0.200889	1	22	9.226143	2500
14	0.201813	1	20	8.914211	2500
15	0.200335	1	21	8.797901	2500
16	0.197718	1	21	8.747037	2500
17	0.200057	1	19	8.502488	2500
18	0.200147	1	20	8.631785	2500
19	0.201532	1	19	8.371014	2500
20	0.198922	1	19	8.047081	2500
21	0.196771	1	18	8.162006	2500
22	0.197599	1	18	7.957616	2500
23	0.195998	1	17	7.801808	2500
24	0.200422	1	18	7.782699	2500
25	0.197458	1	16	7.659747	2500
26	0.194472	1	16	7.557899	2500
27	0.195914	1	16	7.593063	2500
28	0.193680	1	16	7.536410	2500
29	0.196051	1	17	7.586807	2500
30	0.191564	1	17	7.614529	2500
