#cicle	avCl	components	diam	aspl	order
0	0.000000	1	98	33.333333	2500
1	0.332105	1	59	21.777207	2500
2	0.395945	1	43	16.694742	2500
3	0.314001	1	35	14.330077	2500
4	0.281837	1	31	13.129300	2500
5	0.261639	1	31	12.415925	2500
6	0.246694	1	29	11.853931	2500
7	0.235990	1	27	11.130180	2500
8	0.224805	1	25	10.723615	2500
9	0.220743	1	24	10.294929	2500
10	0.210801	1	23	10.018922	2500
11	0.210393	1	22	9.657892	2500
12	0.204815	1	22	9.402330	2500
13	0.200134	1	21	9.212690	2500
14	0.200612	1	21	9.018905	2500
15	0.204601	1	20	8.886728	2500
16	0.199075	1	20	8.698046	2500
17	0.200327	1	19	8.523242	2500
18	0.194333	1	18	8.199100	2500
19	0.190791	1	18	8.145214	2500
20	0.191159	1	18	8.010617	2500
21	0.193640	1	17	7.906254	2500
22	0.191581	1	17	7.852137	2500
23	0.188256	1	17	7.747131	2500
24	0.195312	1	17	7.679397	2500
25	0.190118	1	16	7.600875	2500
26	0.189567	1	16	7.618307	2500
27	0.191533	1	17	7.569730	2500
28	0.189978	1	17	7.635691	2500
29	0.185012	1	16	7.555664	2500
30	0.186122	1	16	7.493080	2500
