#cicle	avCl	components	diam	aspl	order
0	0.000000	1	98	33.333333	2500
1	0.338820	1	58	21.961091	2500
2	0.401964	1	44	16.908978	2500
3	0.312062	1	36	14.540635	2500
4	0.277222	1	32	13.140799	2500
5	0.255641	1	29	12.014509	2500
6	0.239830	1	26	11.209105	2500
7	0.227312	1	26	10.833858	2500
8	0.216662	1	24	10.313959	2500
9	0.213322	1	23	10.031530	2500
10	0.206318	1	22	9.696552	2500
11	0.208872	1	21	9.548700	2500
12	0.206974	1	20	9.118778	2500
13	0.204186	1	20	9.047676	2500
14	0.201724	1	20	8.811602	2500
15	0.201810	1	20	8.788779	2500
16	0.198327	1	21	8.735038	2500
17	0.199090	1	20	8.520069	2500
18	0.198049	1	19	8.440069	2500
19	0.198124	1	18	8.185414	2500
20	0.195059	1	18	7.989844	2500
21	0.188310	1	18	8.016574	2500
22	0.190885	1	17	7.964386	2500
23	0.189719	1	17	7.782389	2500
24	0.191546	1	17	7.699405	2500
25	0.189038	1	16	7.631626	2500
26	0.188763	1	17	7.590844	2500
27	0.192137	1	16	7.598285	2500
28	0.186372	1	16	7.437712	2500
29	0.184511	1	16	7.487601	2500
30	0.187241	1	16	7.301876	2500
