#cicle	avCl	components	diam	aspl	order
0	0.000000	1	98	33.333333	2500
1	0.036913	1	10	5.064222	2500
2	0.040082	1	8	4.753415	2500
3	0.047259	1	8	4.653638	2500
4	0.049478	1	8	4.573312	2500
5	0.049742	1	7	4.512032	2500
6	0.052600	1	8	4.477173	2500
7	0.048371	1	7	4.430741	2500
8	0.054341	1	7	4.427232	2500
9	0.057027	1	7	4.411222	2500
10	0.055741	1	7	4.385907	2500
11	0.052944	1	7	4.384262	2500
12	0.055735	1	7	4.374729	2500
13	0.057903	1	7	4.375660	2500
14	0.054507	1	7	4.372388	2500
15	0.056328	1	7	4.367575	2500
16	0.057224	1	7	4.363573	2500
17	0.057120	1	7	4.361454	2500
18	0.056821	1	7	4.358762	2500
19	0.057648	1	7	4.352951	2500
20	0.059660	1	7	4.355205	2500
21	0.060279	1	7	4.359956	2500
22	0.059248	1	7	4.355036	2500
23	0.058280	1	7	4.351728	2500
24	0.058584	1	7	4.353683	2500
25	0.057655	1	7	4.350366	2500
26	0.058260	1	7	4.354441	2500
27	0.058181	1	7	4.346276	2500
28	0.056354	1	7	4.342495	2500
29	0.057617	1	7	4.342934	2500
30	0.058122	1	7	4.345812	2500
