#cicle	avCl	components	diam	aspl	order
0	0.000000	1	98	33.333333	2500
1	0.036620	1	10	5.059341	2500
2	0.041721	1	9	4.772586	2500
3	0.045385	1	8	4.629477	2500
4	0.047201	1	8	4.557191	2500
5	0.047802	1	8	4.495543	2500
6	0.049182	1	8	4.462115	2500
7	0.051263	1	7	4.422496	2500
8	0.053646	1	7	4.410653	2500
9	0.055888	1	7	4.400028	2500
10	0.057495	1	7	4.387269	2500
11	0.058383	1	7	4.382285	2500
12	0.055830	1	7	4.370829	2500
13	0.054149	1	7	4.362278	2500
14	0.056056	1	7	4.351639	2500
15	0.057257	1	7	4.352414	2500
16	0.056035	1	7	4.345153	2500
17	0.056564	1	7	4.347278	2500
18	0.058684	1	7	4.349713	2500
19	0.055803	1	7	4.349903	2500
20	0.056330	1	7	4.354472	2500
21	0.058290	1	7	4.357526	2500
22	0.055434	1	7	4.355280	2500
23	0.057184	1	7	4.351236	2500
24	0.059437	1	7	4.346870	2500
25	0.060080	1	7	4.350844	2500
26	0.057982	1	7	4.347355	2500
27	0.059965	1	7	4.345234	2500
28	0.057722	1	7	4.336600	2500
29	0.057726	1	7	4.347223	2500
30	0.058360	1	7	4.352727	2500
