#cicle	avCl	components	diam	aspl	order
0	0.000000	1	98	33.333333	2500
1	0.332710	1	60	21.817785	2500
2	0.394744	1	43	16.644964	2500
3	0.311157	1	36	14.380299	2500
4	0.275462	1	33	13.103723	2500
5	0.256174	1	29	12.039621	2500
6	0.239886	1	28	11.441513	2500
7	0.230898	1	26	10.891152	2500
8	0.223781	1	23	10.451223	2500
9	0.218169	1	24	10.317945	2500
10	0.216056	1	23	10.068036	2500
11	0.209234	1	22	9.487313	2500
12	0.203685	1	21	9.239383	2500
13	0.200380	1	20	9.150605	2500
14	0.198225	1	20	8.971252	2500
15	0.199254	1	20	8.789811	2500
16	0.195031	1	20	8.603729	2500
17	0.196346	1	20	8.534577	2500
18	0.197424	1	18	8.412594	2500
19	0.195021	1	18	8.181183	2500
20	0.196823	1	18	8.061980	2500
21	0.193721	1	18	8.026099	2500
22	0.196682	1	18	7.937234	2500
23	0.195025	1	17	7.862052	2500
24	0.196999	1	17	7.726792	2500
25	0.194750	1	17	7.603877	2500
26	0.193507	1	16	7.497161	2500
27	0.190368	1	16	7.509348	2500
28	0.189595	1	16	7.358486	2500
29	0.188448	1	16	7.305315	2500
30	0.187667	1	16	7.201870	2500
