#cicle	avCl	components	diam	aspl	order
0	0.000000	1	98	33.333333	2500
1	0.366029	1	39	15.206493	2500
2	0.368515	1	36	14.226349	2500
3	0.367273	1	36	14.218020	2500
4	0.369660	1	35	14.224373	2500
5	0.370306	1	35	14.215414	2500
6	0.369638	1	35	14.160927	2500
7	0.368369	1	34	14.149556	2500
8	0.368631	1	35	14.162645	2500
9	0.367765	1	34	14.128388	2500
10	0.367817	1	34	14.140549	2500
11	0.368275	1	34	14.134504	2500
12	0.370101	1	34	14.137188	2500
13	0.370585	1	35	14.097992	2500
14	0.373305	1	35	14.085744	2500
15	0.374243	1	33	13.994477	2500
16	0.374581	1	34	13.943917	2500
17	0.376539	1	33	13.849470	2500
18	0.377272	1	32	13.783455	2500
19	0.380971	1	32	13.772468	2500
20	0.382304	1	32	13.691332	2500
21	0.384538	1	31	13.467357	2500
22	0.384691	1	30	13.407593	2500
23	0.385956	1	29	13.352122	2500
24	0.386554	1	30	13.296269	2500
25	0.388203	1	30	13.275243	2500
26	0.390139	1	30	13.291963	2500
27	0.391079	1	29	13.159688	2500
28	0.394405	1	29	13.027362	2500
29	0.395874	1	27	12.782128	2500
30	0.397870	1	27	12.727942	2500
