#cicle	avCl	components	diam	aspl	order
0	0.000000	1	98	33.333333	2500
1	0.368461	1	37	15.365808	2500
2	0.369087	1	36	14.752797	2500
3	0.368873	1	36	14.753665	2500
4	0.369150	1	35	14.741791	2500
5	0.369041	1	35	14.764692	2500
6	0.370277	1	36	14.724484	2500
7	0.373055	1	36	14.757390	2500
8	0.370581	1	35	14.774669	2500
9	0.372189	1	36	14.800184	2500
10	0.372210	1	36	14.838722	2500
11	0.372330	1	38	14.890059	2500
12	0.372211	1	38	14.842968	2500
13	0.372034	1	37	14.882799	2500
14	0.372387	1	37	14.969545	2500
15	0.372597	1	37	15.020767	2500
16	0.369631	1	37	15.034351	2500
17	0.371055	1	37	14.992227	2500
18	0.368969	1	37	15.028705	2500
19	0.369313	1	37	15.027691	2500
20	0.369733	1	38	15.023614	2500
21	0.367460	1	37	15.012151	2500
22	0.365307	1	37	14.979891	2500
23	0.364826	1	37	14.953121	2500
24	0.361583	1	37	14.891366	2500
25	0.362917	1	37	14.881151	2500
26	0.361868	1	37	14.857566	2500
27	0.363080	1	37	14.898442	2500
28	0.363908	1	36	14.894735	2500
29	0.363709	1	36	14.896642	2500
30	0.363799	1	37	14.904560	2500
