#cicle	avCl	components	diam	aspl	order
0	0.000000	1	98	33.333333	2500
1	0.039430	1	10	5.049391	2500
2	0.042263	1	9	4.784103	2500
3	0.043604	1	8	4.636009	2500
4	0.047444	1	8	4.560787	2500
5	0.044878	1	8	4.484533	2500
6	0.046143	1	7	4.442604	2500
7	0.050250	1	7	4.423919	2500
8	0.050758	1	7	4.408844	2500
9	0.051025	1	7	4.391646	2500
10	0.055730	1	7	4.376470	2500
11	0.054577	1	7	4.374584	2500
12	0.056277	1	7	4.369357	2500
13	0.053985	1	7	4.358943	2500
14	0.054749	1	7	4.357440	2500
15	0.053483	1	7	4.347135	2500
16	0.055270	1	7	4.349264	2500
17	0.056273	1	7	4.349882	2500
18	0.053565	1	7	4.343510	2500
19	0.053699	1	7	4.342005	2500
20	0.054216	1	7	4.331632	2500
21	0.055120	1	7	4.333806	2500
22	0.052799	1	7	4.336360	2500
23	0.054267	1	7	4.340695	2500
24	0.057322	1	7	4.343756	2500
25	0.055469	1	7	4.343315	2500
26	0.058089	1	7	4.352016	2500
27	0.055637	1	7	4.349287	2500
28	0.055533	1	7	4.344270	2500
29	0.056467	1	7	4.342054	2500
30	0.057629	1	7	4.340211	2500
