#cicle	avCl	components	diam	aspl	order
0	0.000000	1	98	33.333333	2500
1	0.363480	1	40	15.132203	2500
2	0.369547	1	37	14.255681	2500
3	0.369135	1	36	14.254024	2500
4	0.367929	1	36	14.247906	2500
5	0.368748	1	36	14.212166	2500
6	0.369526	1	35	14.202015	2500
7	0.368143	1	35	14.182482	2500
8	0.366452	1	35	14.070909	2500
9	0.367829	1	34	14.000218	2500
10	0.368607	1	34	14.002986	2500
11	0.369136	1	35	13.953392	2500
12	0.370375	1	33	13.932769	2500
13	0.371420	1	33	13.947103	2500
14	0.373222	1	33	13.930796	2500
15	0.376579	1	33	13.885827	2500
16	0.380288	1	32	13.819897	2500
17	0.383719	1	32	13.753052	2500
18	0.383171	1	32	13.633377	2500
19	0.385713	1	31	13.435884	2500
20	0.387209	1	30	13.266421	2500
21	0.389393	1	29	13.078827	2500
22	0.392773	1	29	12.987852	2500
23	0.392525	1	29	12.799611	2500
24	0.393367	1	28	12.790621	2500
25	0.393462	1	28	12.738766	2500
26	0.394118	1	28	12.602318	2500
27	0.397713	1	28	12.639252	2500
28	0.399108	1	27	12.465691	2500
29	0.403859	1	27	12.429176	2500
30	0.405351	1	27	12.424357	2500
