#cicle	avCl	components	diam	aspl	order
0	0.000000	1	98	33.333333	2500
1	0.332384	1	59	21.872684	2500
2	0.397346	1	44	16.907238	2500
3	0.309167	1	36	14.328283	2500
4	0.272468	1	32	13.052445	2500
5	0.259380	1	30	12.274206	2500
6	0.245792	1	27	11.353184	2500
7	0.232591	1	27	10.777511	2500
8	0.225364	1	26	10.521603	2500
9	0.217810	1	24	10.032690	2500
10	0.214417	1	23	9.865955	2500
11	0.211096	1	23	9.682333	2500
12	0.211534	1	22	9.402138	2500
13	0.206757	1	22	9.270277	2500
14	0.203906	1	24	9.167947	2500
15	0.203336	1	22	9.045091	2500
16	0.203528	1	21	8.783759	2500
17	0.202240	1	22	8.741472	2500
18	0.199790	1	20	8.589979	2500
19	0.200505	1	21	8.384070	2500
20	0.195317	1	19	8.228007	2500
21	0.192426	1	19	8.013824	2500
22	0.195744	1	19	8.000101	2500
23	0.191537	1	18	7.932999	2500
24	0.195314	1	19	7.988080	2500
25	0.190106	1	18	7.735709	2500
26	0.191645	1	18	7.774747	2500
27	0.192506	1	17	7.691734	2500
28	0.191662	1	17	7.602132	2500
29	0.191258	1	17	7.581213	2500
30	0.193425	1	16	7.487292	2500
