#cicle	avCl	components	diam	aspl	order
0	0.000000	1	98	33.333333	2500
1	0.036429	1	10	5.079062	2500
2	0.043944	1	9	4.770768	2500
3	0.043585	1	8	4.598667	2500
4	0.046361	1	8	4.527624	2500
5	0.048486	1	8	4.481944	2500
6	0.046714	1	7	4.441255	2500
7	0.048855	1	7	4.416698	2500
8	0.051336	1	7	4.405320	2500
9	0.052614	1	7	4.395513	2500
10	0.054093	1	7	4.382893	2500
11	0.052756	1	7	4.383800	2500
12	0.054665	1	7	4.366769	2500
13	0.055394	1	7	4.362173	2500
14	0.057490	1	7	4.360280	2500
15	0.055547	1	7	4.356410	2500
16	0.057836	1	7	4.355021	2500
17	0.057557	1	7	4.350973	2500
18	0.056714	1	7	4.348450	2500
19	0.053805	1	7	4.344039	2500
20	0.054808	1	7	4.342119	2500
21	0.051091	1	7	4.326156	2500
22	0.056605	1	7	4.329190	2500
23	0.056169	1	7	4.336214	2500
24	0.053339	1	7	4.331709	2500
25	0.057299	1	7	4.333161	2500
26	0.057709	1	7	4.331451	2500
27	0.054374	1	7	4.330382	2500
28	0.054263	1	7	4.327115	2500
29	0.053300	1	7	4.326527	2500
30	0.055283	1	7	4.333377	2500
