#cicle	avCl	components	diam	aspl	order
0	0.000000	1	98	33.333333	2500
1	0.331751	1	59	21.813573	2500
2	0.396112	1	43	16.649945	2500
3	0.309105	1	38	14.467357	2500
4	0.275208	1	32	13.065019	2500
5	0.252376	1	29	12.082056	2500
6	0.239973	1	27	11.520936	2500
7	0.230320	1	26	10.957844	2500
8	0.223010	1	25	10.539790	2500
9	0.212561	1	24	10.184079	2500
10	0.206752	1	23	9.733648	2500
11	0.202760	1	22	9.522129	2500
12	0.205856	1	22	9.351392	2500
13	0.201707	1	22	9.241634	2500
14	0.200456	1	22	9.156800	2500
15	0.198245	1	20	8.982225	2500
16	0.196313	1	20	8.827603	2500
17	0.198215	1	20	8.695358	2500
18	0.193718	1	20	8.660425	2500
19	0.195978	1	19	8.555647	2500
20	0.196634	1	20	8.417658	2500
21	0.193597	1	19	8.231271	2500
22	0.193437	1	20	8.131878	2500
23	0.194085	1	19	8.011033	2500
24	0.192446	1	18	7.821341	2500
25	0.192817	1	19	7.768965	2500
26	0.188615	1	17	7.692765	2500
27	0.191383	1	17	7.625800	2500
28	0.190224	1	17	7.489372	2500
29	0.192029	1	16	7.322337	2500
30	0.186904	1	15	7.197995	2500
