#cicle	avCl	components	diam	aspl	order
0	0.000000	1	98	33.333333	2500
1	0.336421	1	59	21.882333	2500
2	0.399596	1	43	16.917986	2500
3	0.310614	1	37	14.277709	2500
4	0.275050	1	32	12.921704	2500
5	0.257107	1	29	12.080923	2500
6	0.244599	1	27	11.517986	2500
7	0.230696	1	27	10.931139	2500
8	0.227658	1	26	10.486449	2500
9	0.218801	1	25	10.064910	2500
10	0.212154	1	24	9.827404	2500
11	0.210141	1	24	9.628210	2500
12	0.208898	1	22	9.294776	2500
13	0.208206	1	21	9.142800	2500
14	0.204500	1	21	9.001387	2500
15	0.205690	1	20	8.851148	2500
16	0.200509	1	20	8.677077	2500
17	0.198758	1	19	8.342733	2500
18	0.191527	1	19	8.051962	2500
19	0.189323	1	17	7.896699	2500
20	0.188463	1	18	7.749503	2500
21	0.191394	1	18	7.791644	2500
22	0.193522	1	18	7.708074	2500
23	0.194148	1	18	7.623639	2500
24	0.193683	1	17	7.478663	2500
25	0.188201	1	17	7.478469	2500
26	0.193130	1	17	7.365311	2500
27	0.194553	1	17	7.316175	2500
28	0.191033	1	16	7.149188	2500
29	0.189009	1	16	7.180877	2500
30	0.193754	1	16	7.096736	2500
