#cicle	avCl	components	diam	aspl	order
0	0.000000	1	98	33.333333	2500
1	0.361179	1	39	14.899376	2500
2	0.365238	1	37	14.090494	2500
3	0.363227	1	37	14.013208	2500
4	0.364259	1	36	13.976843	2500
5	0.365980	1	36	13.999301	2500
6	0.365150	1	35	13.893327	2500
7	0.365684	1	35	13.838749	2500
8	0.367149	1	34	13.755903	2500
9	0.370187	1	33	13.765707	2500
10	0.371448	1	32	13.667462	2500
11	0.371607	1	32	13.705623	2500
12	0.374346	1	32	13.681426	2500
13	0.375127	1	32	13.530991	2500
14	0.376186	1	31	13.436012	2500
15	0.376550	1	30	13.361895	2500
16	0.379433	1	29	13.210593	2500
17	0.381051	1	29	13.127705	2500
18	0.382848	1	29	13.088468	2500
19	0.384545	1	27	12.836673	2500
20	0.392262	1	27	12.735925	2500
21	0.393220	1	26	12.625055	2500
22	0.399951	1	27	12.579768	2500
23	0.400126	1	25	12.373966	2500
24	0.404959	1	25	12.288077	2500
25	0.407177	1	25	12.314832	2500
26	0.409945	1	25	12.136123	2500
27	0.412559	1	25	11.901244	2500
28	0.416183	1	24	11.765251	2500
29	0.416924	1	24	11.752432	2500
30	0.416677	1	24	11.515566	2500
