#cicle	avCl	components	diam	aspl	order
0	0.000000	1	98	33.333333	2500
1	0.370546	1	39	15.662307	2500
2	0.375445	1	36	14.600263	2500
3	0.374188	1	36	14.584910	2500
4	0.374676	1	36	14.526734	2500
5	0.374704	1	35	14.557227	2500
6	0.374672	1	35	14.457286	2500
7	0.372750	1	35	14.354561	2500
8	0.374184	1	36	14.371204	2500
9	0.375031	1	34	14.247938	2500
10	0.377633	1	34	14.138016	2500
11	0.379160	1	33	13.970317	2500
12	0.382079	1	32	13.914307	2500
13	0.384462	1	32	13.860480	2500
14	0.389063	1	31	13.667304	2500
15	0.388178	1	30	13.529829	2500
16	0.389837	1	30	13.381459	2500
17	0.391666	1	29	13.237577	2500
18	0.397992	1	29	13.062716	2500
19	0.401084	1	28	13.032306	2500
20	0.404285	1	28	12.881911	2500
21	0.406848	1	27	12.684847	2500
22	0.408311	1	27	12.626880	2500
23	0.411337	1	26	12.435551	2500
24	0.413314	1	25	12.134032	2500
25	0.415734	1	25	11.868459	2500
26	0.422119	1	25	11.795123	2500
27	0.426243	1	25	11.586030	2500
28	0.427419	1	24	11.504586	2500
29	0.427645	1	24	11.413524	2500
30	0.430784	1	23	11.107999	2500
