#cicle	avCl	components	diam	aspl	order
0	0.000000	1	98	33.333333	2500
1	0.334333	1	59	21.895228	2500
2	0.394406	1	44	16.709289	2500
3	0.312619	1	35	14.364206	2500
4	0.272935	1	31	12.989045	2500
5	0.253345	1	30	12.055113	2500
6	0.238880	1	28	11.577457	2500
7	0.231926	1	27	11.044394	2500
8	0.221147	1	25	10.610815	2500
9	0.220436	1	24	10.368758	2500
10	0.213660	1	23	10.119599	2500
11	0.212843	1	24	9.799879	2500
12	0.209438	1	21	9.380480	2500
13	0.206596	1	21	9.305831	2500
14	0.202571	1	21	9.005514	2500
15	0.197812	1	20	8.819509	2500
16	0.200689	1	21	8.799219	2500
17	0.199002	1	21	8.652167	2500
18	0.198375	1	20	8.475003	2500
19	0.194625	1	20	8.396975	2500
20	0.189056	1	18	8.250715	2500
21	0.193071	1	19	8.202938	2500
22	0.187889	1	18	8.037920	2500
23	0.188030	1	18	7.938528	2500
24	0.189785	1	17	7.821926	2500
25	0.190766	1	16	7.711054	2500
26	0.191239	1	17	7.658921	2500
27	0.191047	1	17	7.571142	2500
28	0.193274	1	16	7.534323	2500
29	0.189016	1	17	7.487347	2500
30	0.188522	1	16	7.638984	2500
