#cicle	avCl	components	diam	aspl	order
0	0.000000	1	98	33.333333	2500
1	0.335827	1	60	22.009767	2500
2	0.397886	1	44	16.899238	2500
3	0.313665	1	36	14.311378	2500
4	0.278407	1	33	13.106728	2500
5	0.256873	1	31	12.174645	2500
6	0.240129	1	29	11.652568	2500
7	0.228182	1	27	10.869584	2500
8	0.225587	1	25	10.383990	2500
9	0.216614	1	25	10.115670	2500
10	0.210490	1	24	9.790237	2500
11	0.208945	1	23	9.535501	2500
12	0.205759	1	22	9.243249	2500
13	0.205166	1	21	9.014379	2500
14	0.199373	1	21	8.738420	2500
15	0.201590	1	20	8.659865	2500
16	0.196324	1	20	8.395549	2500
17	0.193048	1	19	8.264302	2500
18	0.197642	1	19	8.222189	2500
19	0.192466	1	18	8.017137	2500
20	0.191881	1	18	7.851793	2500
21	0.189793	1	17	7.755960	2500
22	0.191270	1	17	7.715088	2500
23	0.190760	1	18	7.748888	2500
24	0.187918	1	17	7.666547	2500
25	0.186023	1	17	7.543484	2500
26	0.187573	1	18	7.643840	2500
27	0.189376	1	17	7.571837	2500
28	0.185892	1	17	7.499674	2500
29	0.192379	1	17	7.478992	2500
30	0.190516	1	17	7.451550	2500
