#cicle	avCl	components	diam	aspl	order
0	0.000000	1	98	33.333333	2500
1	0.334778	1	59	21.968720	2500
2	0.403085	1	44	16.861826	2500
3	0.314631	1	36	14.191851	2500
4	0.276263	1	33	13.192640	2500
5	0.256220	1	31	12.239737	2500
6	0.244442	1	28	11.471366	2500
7	0.237464	1	26	10.889750	2500
8	0.228133	1	25	10.503646	2500
9	0.220659	1	23	10.093057	2500
10	0.214214	1	24	10.151273	2500
11	0.211860	1	23	9.745404	2500
12	0.211551	1	24	9.752134	2500
13	0.207303	1	22	9.435460	2500
14	0.201572	1	21	9.242719	2500
15	0.208518	1	21	9.111222	2500
16	0.200704	1	20	8.810549	2500
17	0.200397	1	19	8.599965	2500
18	0.199446	1	19	8.577335	2500
19	0.199778	1	18	8.366702	2500
20	0.196360	1	18	8.219793	2500
21	0.193727	1	18	8.184160	2500
22	0.194323	1	17	8.116696	2500
23	0.194266	1	18	8.107354	2500
24	0.192693	1	18	8.019522	2500
25	0.191315	1	18	7.875612	2500
26	0.190181	1	18	7.832705	2500
27	0.193866	1	17	7.626151	2500
28	0.197665	1	16	7.596015	2500
29	0.192523	1	16	7.501549	2500
30	0.191398	1	15	7.347495	2500
