#cicle	avCl	components	diam	aspl	order
0	0.000000	1	98	33.333333	2500
1	0.363350	1	38	15.367974	2500
2	0.367891	1	35	14.568109	2500
3	0.366765	1	36	14.511396	2500
4	0.365422	1	35	14.479627	2500
5	0.365725	1	35	14.468586	2500
6	0.367968	1	34	14.460459	2500
7	0.368301	1	35	14.476531	2500
8	0.367870	1	35	14.426171	2500
9	0.370243	1	34	14.400580	2500
10	0.371939	1	34	14.383138	2500
11	0.374196	1	34	14.388753	2500
12	0.375696	1	33	14.350980	2500
13	0.377088	1	33	14.208232	2500
14	0.377947	1	32	14.112948	2500
15	0.381797	1	32	14.081959	2500
16	0.384421	1	31	14.002180	2500
17	0.386646	1	31	13.982358	2500
18	0.389285	1	31	13.904051	2500
19	0.392315	1	31	13.877000	2500
20	0.392954	1	30	13.696088	2500
21	0.395850	1	29	13.523148	2500
22	0.397023	1	30	13.547914	2500
23	0.399659	1	28	13.395119	2500
24	0.401426	1	28	13.293617	2500
25	0.402567	1	28	13.123095	2500
26	0.404592	1	27	13.043614	2500
27	0.404591	1	27	12.981214	2500
28	0.407189	1	27	12.807590	2500
29	0.410152	1	27	12.714047	2500
30	0.411228	1	26	12.601392	2500
