#cicle	avCl	components	diam	aspl	order
0	0.000000	1	98	33.333333	2500
1	0.362367	1	38	15.171227	2500
2	0.367585	1	35	14.379869	2500
3	0.366531	1	34	14.378267	2500
4	0.366524	1	34	14.378031	2500
5	0.367781	1	35	14.467652	2500
6	0.367061	1	35	14.483520	2500
7	0.367255	1	35	14.468035	2500
8	0.366786	1	35	14.466801	2500
9	0.368259	1	35	14.447084	2500
10	0.366871	1	34	14.379109	2500
11	0.366376	1	34	14.314561	2500
12	0.367913	1	33	14.278290	2500
13	0.369580	1	33	14.203904	2500
14	0.371810	1	32	14.129761	2500
15	0.373287	1	32	14.109661	2500
16	0.374030	1	32	14.107763	2500
17	0.375246	1	32	14.071402	2500
18	0.374826	1	33	14.086808	2500
19	0.375346	1	33	14.032940	2500
20	0.377132	1	32	14.004466	2500
21	0.379437	1	32	13.929910	2500
22	0.381127	1	31	13.937430	2500
23	0.385550	1	31	13.925793	2500
24	0.384548	1	32	13.817278	2500
25	0.386290	1	31	13.725373	2500
26	0.387676	1	30	13.592194	2500
27	0.390108	1	30	13.613868	2500
28	0.391782	1	30	13.528565	2500
29	0.391708	1	30	13.418288	2500
30	0.393056	1	29	13.278137	2500
