#cicle	avCl	components	diam	aspl	order
0	0.000000	1	98	33.333333	2500
1	0.335029	1	59	21.749278	2500
2	0.395802	1	44	16.955174	2500
3	0.310074	1	36	14.405123	2500
4	0.272593	1	32	12.836724	2500
5	0.246077	1	30	11.847337	2500
6	0.236173	1	27	11.207433	2500
7	0.232942	1	26	10.797016	2500
8	0.225073	1	23	10.266851	2500
9	0.219051	1	23	10.184896	2500
10	0.215730	1	22	9.697609	2500
11	0.206550	1	22	9.592721	2500
12	0.199749	1	21	9.249638	2500
13	0.200398	1	21	9.149523	2500
14	0.196061	1	21	8.988521	2500
15	0.196201	1	20	8.649560	2500
16	0.192347	1	19	8.574039	2500
17	0.194960	1	18	8.367147	2500
18	0.191572	1	18	8.309833	2500
19	0.189068	1	17	8.100811	2500
20	0.190225	1	17	7.995670	2500
21	0.190205	1	16	7.848602	2500
22	0.190461	1	16	7.795243	2500
23	0.193724	1	17	7.663394	2500
24	0.193780	1	16	7.535963	2500
25	0.190163	1	16	7.435915	2500
26	0.190615	1	15	7.452995	2500
27	0.189379	1	15	7.351616	2500
28	0.192119	1	15	7.395283	2500
29	0.189600	1	15	7.342113	2500
30	0.186861	1	14	7.124859	2500
