#cicle	avCl	components	diam	aspl	order
0	0.000000	1	98	33.333333	2500
1	0.358743	1	39	15.244561	2500
2	0.363668	1	36	14.464765	2500
3	0.363879	1	37	14.475190	2500
4	0.361852	1	36	14.430896	2500
5	0.362689	1	36	14.410515	2500
6	0.362998	1	36	14.416353	2500
7	0.363555	1	36	14.417362	2500
8	0.363820	1	35	14.403445	2500
9	0.366336	1	35	14.419758	2500
10	0.366674	1	35	14.387215	2500
11	0.366286	1	35	14.323849	2500
12	0.367995	1	34	14.298355	2500
13	0.370093	1	34	14.305478	2500
14	0.371930	1	33	14.223911	2500
15	0.373142	1	33	14.085118	2500
16	0.374119	1	32	13.971581	2500
17	0.375474	1	31	13.872421	2500
18	0.378030	1	32	13.875246	2500
19	0.380886	1	30	13.736868	2500
20	0.382518	1	30	13.768366	2500
21	0.385334	1	30	13.732161	2500
22	0.385748	1	30	13.692676	2500
23	0.389098	1	30	13.643709	2500
24	0.389116	1	29	13.446679	2500
25	0.392348	1	28	13.325183	2500
26	0.392649	1	28	13.279421	2500
27	0.394193	1	28	13.194940	2500
28	0.396523	1	28	13.058762	2500
29	0.396727	1	27	12.796280	2500
30	0.400356	1	26	12.705609	2500
