#cicle	avCl	components	diam	aspl	order
0	0.000000	1	98	33.333333	2500
1	0.364011	1	39	15.607236	2500
2	0.370030	1	36	14.858647	2500
3	0.369930	1	36	14.804526	2500
4	0.369750	1	36	14.802807	2500
5	0.370611	1	35	14.635112	2500
6	0.369220	1	34	14.538414	2500
7	0.372840	1	33	14.445708	2500
8	0.374871	1	33	14.295519	2500
9	0.376022	1	33	14.167752	2500
10	0.379592	1	32	13.848948	2500
11	0.386546	1	30	13.623563	2500
12	0.392275	1	30	13.422170	2500
13	0.394756	1	28	13.142137	2500
14	0.399974	1	28	13.127900	2500
15	0.405173	1	28	12.930444	2500
16	0.408372	1	27	12.615228	2500
17	0.412765	1	27	12.459063	2500
18	0.419062	1	25	12.147772	2500
19	0.424278	1	25	12.193149	2500
20	0.430188	1	26	12.189443	2500
21	0.433495	1	24	11.950329	2500
22	0.435496	1	25	12.029620	2500
23	0.439439	1	25	11.889772	2500
24	0.441650	1	24	11.805208	2500
25	0.445221	1	24	11.607389	2500
26	0.446016	1	23	11.299741	2500
27	0.447154	1	22	10.950550	2500
28	0.448934	1	22	10.847506	2500
29	0.454379	1	22	10.965869	2500
30	0.455944	1	22	10.727244	2500
