#cicle	avCl	components	diam	aspl	order
0	0.000000	1	98	33.333333	2500
1	0.039519	1	10	5.096707	2500
2	0.042198	1	9	4.762206	2500
3	0.043133	1	8	4.600359	2500
4	0.047011	1	8	4.525034	2500
5	0.043794	1	7	4.458806	2500
6	0.046783	1	7	4.430676	2500
7	0.048964	1	7	4.416759	2500
8	0.051971	1	7	4.401510	2500
9	0.052359	1	7	4.382661	2500
10	0.053246	1	7	4.361502	2500
11	0.051886	1	7	4.351212	2500
12	0.051235	1	7	4.350243	2500
13	0.052687	1	7	4.346032	2500
14	0.055141	1	7	4.349675	2500
15	0.054195	1	7	4.346986	2500
16	0.053268	1	7	4.336174	2500
17	0.052200	1	7	4.335708	2500
18	0.052647	1	7	4.328361	2500
19	0.054957	1	7	4.330945	2500
20	0.057951	1	7	4.336204	2500
21	0.055829	1	7	4.337317	2500
22	0.056641	1	7	4.333442	2500
23	0.056657	1	7	4.334573	2500
24	0.054418	1	7	4.327817	2500
25	0.056906	1	7	4.323737	2500
26	0.057791	1	7	4.337818	2500
27	0.053752	1	7	4.331665	2500
28	0.054828	1	7	4.330555	2500
29	0.055048	1	7	4.331290	2500
30	0.056013	1	7	4.323356	2500
