#cicle	avCl	components	diam	aspl	order
0	0.000000	1	98	33.333333	2500
1	0.039834	1	10	5.132337	2500
2	0.044042	1	9	4.804646	2500
3	0.043347	1	8	4.642852	2500
4	0.042512	1	8	4.539240	2500
5	0.044266	1	8	4.466861	2500
6	0.046474	1	7	4.429308	2500
7	0.050075	1	7	4.418948	2500
8	0.048582	1	7	4.397639	2500
9	0.050893	1	7	4.388471	2500
10	0.053660	1	7	4.377328	2500
11	0.053718	1	7	4.372687	2500
12	0.055923	1	7	4.375381	2500
13	0.056028	1	7	4.365528	2500
14	0.056381	1	7	4.359909	2500
15	0.056722	1	7	4.363454	2500
16	0.056529	1	7	4.356772	2500
17	0.056669	1	7	4.351129	2500
18	0.057048	1	7	4.352137	2500
19	0.055936	1	7	4.353977	2500
20	0.055001	1	7	4.349993	2500
21	0.055166	1	7	4.346919	2500
22	0.053353	1	7	4.339769	2500
23	0.051560	1	7	4.332444	2500
24	0.056016	1	7	4.336238	2500
25	0.053454	1	7	4.325415	2500
26	0.053121	1	7	4.328224	2500
27	0.054206	1	7	4.331955	2500
28	0.058117	1	7	4.338832	2500
29	0.056504	1	7	4.341803	2500
30	0.056596	1	7	4.334901	2500
