#cicle	avCl	components	diam	aspl	order
0	0.000000	1	98	33.333333	2500
1	0.334799	1	58	22.004952	2500
2	0.395532	1	44	16.818017	2500
3	0.316016	1	36	14.182339	2500
4	0.281397	1	33	12.973315	2500
5	0.260380	1	31	12.048597	2500
6	0.240547	1	28	11.537088	2500
7	0.229671	1	27	10.998913	2500
8	0.226183	1	26	10.623029	2500
9	0.218199	1	25	10.305996	2500
10	0.209768	1	24	9.969351	2500
11	0.208583	1	24	9.687861	2500
12	0.200153	1	23	9.369750	2500
13	0.200548	1	21	9.214677	2500
14	0.201684	1	21	8.960413	2500
15	0.196975	1	21	8.777019	2500
16	0.194726	1	20	8.648240	2500
17	0.195529	1	20	8.469161	2500
18	0.194581	1	19	8.290375	2500
19	0.193141	1	19	8.149108	2500
20	0.191027	1	19	7.969012	2500
21	0.191226	1	18	7.845215	2500
22	0.187370	1	18	7.781132	2500
23	0.185592	1	18	7.641700	2500
24	0.189335	1	17	7.705690	2500
25	0.189122	1	17	7.640582	2500
26	0.188030	1	17	7.606994	2500
27	0.190754	1	17	7.598431	2500
28	0.188304	1	17	7.563171	2500
29	0.190486	1	16	7.435441	2500
30	0.184998	1	15	7.283639	2500
