#cicle	avCl	components	diam	aspl	order
0	0.000000	1	98	33.333333	2500
1	0.036032	1	10	5.084212	2500
2	0.043763	1	9	4.804125	2500
3	0.042654	1	8	4.650551	2500
4	0.045941	1	8	4.567515	2500
5	0.046161	1	8	4.494341	2500
6	0.047151	1	7	4.447085	2500
7	0.051842	1	7	4.435763	2500
8	0.053082	1	7	4.416682	2500
9	0.056912	1	7	4.409530	2500
10	0.056989	1	7	4.394618	2500
11	0.052501	1	7	4.386559	2500
12	0.051712	1	7	4.367016	2500
13	0.053534	1	7	4.360581	2500
14	0.056351	1	7	4.368182	2500
15	0.056369	1	7	4.362211	2500
16	0.057635	1	7	4.361406	2500
17	0.056923	1	7	4.357748	2500
18	0.057363	1	7	4.355206	2500
19	0.057294	1	7	4.354946	2500
20	0.058298	1	7	4.353411	2500
21	0.058220	1	7	4.351763	2500
22	0.060761	1	7	4.358921	2500
23	0.060064	1	7	4.349681	2500
24	0.061066	1	7	4.350466	2500
25	0.060149	1	7	4.353149	2500
26	0.057849	1	7	4.351527	2500
27	0.057160	1	7	4.347938	2500
28	0.059195	1	7	4.351432	2500
29	0.059522	1	7	4.360522	2500
30	0.057815	1	7	4.361385	2500
