#cicle	avCl	components	diam	aspl	order
0	0.000000	1	98	33.333333	2500
1	0.039246	1	9	5.043703	2500
2	0.041689	1	8	4.775850	2500
3	0.046635	1	8	4.668492	2500
4	0.044511	1	8	4.567515	2500
5	0.043321	1	8	4.484771	2500
6	0.045404	1	7	4.442536	2500
7	0.050592	1	7	4.419674	2500
8	0.051516	1	7	4.399536	2500
9	0.051262	1	7	4.392987	2500
10	0.052252	1	7	4.386512	2500
11	0.051238	1	7	4.372148	2500
12	0.055526	1	7	4.370104	2500
13	0.054188	1	7	4.355884	2500
14	0.052283	1	7	4.346968	2500
15	0.051897	1	7	4.347453	2500
16	0.055924	1	7	4.348067	2500
17	0.048611	1	7	4.332796	2500
18	0.054484	1	7	4.343800	2500
19	0.055096	1	7	4.346620	2500
20	0.056604	1	7	4.345956	2500
21	0.057410	1	7	4.347953	2500
22	0.059178	1	7	4.350157	2500
23	0.056814	1	7	4.342142	2500
24	0.055333	1	7	4.338068	2500
25	0.054253	1	7	4.337152	2500
26	0.057598	1	7	4.338243	2500
27	0.058067	1	7	4.341184	2500
28	0.056475	1	7	4.340768	2500
29	0.058132	1	7	4.343277	2500
30	0.056336	1	7	4.333969	2500
