#cicle	avCl	components	diam	aspl	order
0	0.000000	1	98	33.333333	2500
1	0.365290	1	38	15.424527	2500
2	0.371925	1	36	14.471939	2500
3	0.371201	1	36	14.469624	2500
4	0.371386	1	36	14.515062	2500
5	0.370718	1	36	14.525941	2500
6	0.371661	1	35	14.464803	2500
7	0.371249	1	35	14.465020	2500
8	0.371616	1	35	14.469765	2500
9	0.370628	1	35	14.443628	2500
10	0.371307	1	35	14.425527	2500
11	0.373438	1	35	14.411971	2500
12	0.374410	1	35	14.373828	2500
13	0.375446	1	35	14.340685	2500
14	0.377436	1	35	14.340762	2500
15	0.378167	1	35	14.291082	2500
16	0.375694	1	34	14.234068	2500
17	0.379913	1	34	14.135311	2500
18	0.381914	1	33	14.046981	2500
19	0.383342	1	32	13.985729	2500
20	0.383587	1	31	13.793208	2500
21	0.386359	1	30	13.726717	2500
22	0.388086	1	31	13.776478	2500
23	0.389375	1	31	13.785927	2500
24	0.390804	1	31	13.741147	2500
25	0.390679	1	30	13.682461	2500
26	0.393920	1	30	13.645848	2500
27	0.393795	1	30	13.447004	2500
28	0.395447	1	30	13.454814	2500
29	0.399611	1	30	13.477809	2500
30	0.402633	1	30	13.456253	2500
