#cicle	avCl	components	diam	aspl	order
0	0.000000	1	98	33.333333	2500
1	0.365183	1	39	15.408030	2500
2	0.369776	1	36	14.673803	2500
3	0.368890	1	36	14.622570	2500
4	0.368276	1	36	14.588351	2500
5	0.368681	1	36	14.602872	2500
6	0.368807	1	36	14.509442	2500
7	0.369920	1	34	14.436196	2500
8	0.371959	1	35	14.319235	2500
9	0.373532	1	33	14.302913	2500
10	0.375411	1	33	14.193248	2500
11	0.376508	1	33	14.117380	2500
12	0.378304	1	33	13.992219	2500
13	0.381237	1	32	13.745675	2500
14	0.381597	1	29	13.514901	2500
15	0.386109	1	30	13.386822	2500
16	0.389058	1	29	13.255950	2500
17	0.394630	1	28	13.061645	2500
18	0.398725	1	28	13.032553	2500
19	0.400293	1	27	12.808556	2500
20	0.404262	1	26	12.578208	2500
21	0.408401	1	25	12.439678	2500
22	0.410352	1	25	12.290977	2500
23	0.411298	1	25	12.168331	2500
24	0.413836	1	25	12.174285	2500
25	0.418167	1	24	12.027791	2500
26	0.419649	1	24	11.813273	2500
27	0.421374	1	24	11.750555	2500
28	0.424101	1	24	11.634868	2500
29	0.426019	1	24	11.579361	2500
30	0.428825	1	23	11.439704	2500
