#cicle	avCl	components	diam	aspl	order
0	0.000000	1	98	33.333333	2500
1	0.336288	1	59	22.075357	2500
2	0.397921	1	44	16.975407	2500
3	0.318582	1	36	14.627706	2500
4	0.280969	1	34	13.426251	2500
5	0.266578	1	31	12.515005	2500
6	0.250280	1	29	11.969159	2500
7	0.242426	1	28	11.476269	2500
8	0.232939	1	25	10.949323	2500
9	0.226544	1	26	10.643190	2500
10	0.226672	1	25	10.478728	2500
11	0.216634	1	24	10.033722	2500
12	0.213117	1	22	9.804477	2500
13	0.212337	1	23	9.618545	2500
14	0.207490	1	22	9.376146	2500
15	0.204828	1	21	9.235363	2500
16	0.207160	1	20	8.953593	2500
17	0.206461	1	19	8.687469	2500
18	0.203414	1	20	8.718332	2500
19	0.199565	1	18	8.522160	2500
20	0.203533	1	18	8.556146	2500
21	0.204382	1	19	8.477637	2500
22	0.202946	1	18	8.312361	2500
23	0.203899	1	17	8.220857	2500
24	0.201520	1	18	8.334123	2500
25	0.203277	1	18	8.198860	2500
26	0.204826	1	18	8.188112	2500
27	0.202429	1	18	8.139915	2500
28	0.200472	1	18	8.071253	2500
29	0.201292	1	18	8.050242	2500
30	0.198116	1	19	7.978189	2500
