#cicle	avCl	components	diam	aspl	order
0	0.000000	1	98	33.333333	2500
1	0.336052	1	57	21.855740	2500
2	0.397938	1	43	16.918498	2500
3	0.309288	1	36	14.244681	2500
4	0.281767	1	33	13.101365	2500
5	0.256311	1	30	12.241959	2500
6	0.241211	1	29	11.594997	2500
7	0.234200	1	27	11.121088	2500
8	0.220995	1	25	10.624458	2500
9	0.217969	1	24	10.217399	2500
10	0.209805	1	23	9.741345	2500
11	0.208812	1	21	9.352287	2500
12	0.201742	1	21	9.183328	2500
13	0.203734	1	21	9.079385	2500
14	0.203783	1	20	8.905487	2500
15	0.200605	1	20	8.675289	2500
16	0.196421	1	20	8.578424	2500
17	0.194087	1	19	8.405397	2500
18	0.196601	1	19	8.300026	2500
19	0.195641	1	18	8.307646	2500
20	0.194990	1	18	8.208896	2500
21	0.195304	1	19	8.336956	2500
22	0.196538	1	19	8.221953	2500
23	0.192114	1	18	8.050330	2500
24	0.190813	1	17	7.961502	2500
25	0.190888	1	16	7.772575	2500
26	0.188372	1	18	7.790541	2500
27	0.187306	1	17	7.575316	2500
28	0.188902	1	17	7.495618	2500
29	0.191247	1	17	7.607018	2500
30	0.186510	1	17	7.513248	2500
