#cicle	avCl	components	diam	aspl	order
0	0.000000	1	98	33.333333	2500
1	0.336130	1	59	21.818880	2500
2	0.397979	1	44	16.931882	2500
3	0.317553	1	37	14.356748	2500
4	0.280144	1	32	12.838542	2500
5	0.257089	1	29	12.004871	2500
6	0.247923	1	27	11.420065	2500
7	0.232552	1	26	10.951166	2500
8	0.228819	1	25	10.689229	2500
9	0.218111	1	24	10.191789	2500
10	0.212093	1	23	9.979375	2500
11	0.205243	1	23	9.594064	2500
12	0.205360	1	22	9.320984	2500
13	0.204735	1	20	9.149430	2500
14	0.202861	1	21	9.061058	2500
15	0.202530	1	21	8.853377	2500
16	0.198393	1	20	8.706818	2500
17	0.199234	1	20	8.584972	2500
18	0.192234	1	19	8.345313	2500
19	0.193887	1	19	8.167947	2500
20	0.186672	1	18	8.053164	2500
21	0.192756	1	18	8.034091	2500
22	0.192043	1	18	7.930726	2500
23	0.195996	1	18	7.887170	2500
24	0.191155	1	17	7.786381	2500
25	0.191159	1	18	7.679905	2500
26	0.193479	1	18	7.631827	2500
27	0.194681	1	17	7.493154	2500
28	0.184677	1	17	7.440507	2500
29	0.189423	1	16	7.322358	2500
30	0.186709	1	15	7.292886	2500
