#cicle	avCl	components	diam	aspl	order
0	0.000000	1	98	33.333333	2500
1	0.364968	1	40	15.690614	2500
2	0.372738	1	38	15.067972	2500
3	0.371313	1	38	15.027313	2500
4	0.369618	1	38	14.961496	2500
5	0.367452	1	38	14.914166	2500
6	0.370593	1	37	14.781436	2500
7	0.372619	1	36	14.718135	2500
8	0.375648	1	35	14.514318	2500
9	0.379901	1	34	14.377128	2500
10	0.383570	1	33	14.225876	2500
11	0.385570	1	31	13.900265	2500
12	0.391327	1	31	13.665239	2500
13	0.394656	1	30	13.561876	2500
14	0.398407	1	29	13.400093	2500
15	0.405331	1	28	13.193666	2500
16	0.410117	1	27	13.106570	2500
17	0.415008	1	27	12.970333	2500
18	0.419730	1	27	12.849857	2500
19	0.420441	1	25	12.468517	2500
20	0.421086	1	25	12.347345	2500
21	0.425578	1	25	12.264251	2500
22	0.431706	1	25	12.261856	2500
23	0.433722	1	25	12.132205	2500
24	0.434345	1	25	12.100674	2500
25	0.435539	1	24	11.806141	2500
26	0.436609	1	24	11.770294	2500
27	0.441225	1	25	11.843565	2500
28	0.442575	1	25	11.572115	2500
29	0.442417	1	24	11.374204	2500
30	0.445104	1	24	11.261273	2500
