#cicle	avCl	components	diam	aspl	order
0	0.000000	1	98	33.333333	2500
1	0.038899	1	10	5.095386	2500
2	0.042975	1	9	4.762949	2500
3	0.042999	1	8	4.612360	2500
4	0.046243	1	8	4.528984	2500
5	0.047975	1	8	4.482145	2500
6	0.044560	1	7	4.425850	2500
7	0.049109	1	7	4.406220	2500
8	0.052402	1	7	4.392394	2500
9	0.054987	1	7	4.388855	2500
10	0.050504	1	7	4.366468	2500
11	0.053494	1	7	4.363463	2500
12	0.050814	1	7	4.356462	2500
13	0.052503	1	7	4.352122	2500
14	0.054421	1	7	4.350942	2500
15	0.057219	1	7	4.354808	2500
16	0.055146	1	7	4.353656	2500
17	0.055911	1	7	4.349037	2500
18	0.053369	1	7	4.343116	2500
19	0.051881	1	7	4.334435	2500
20	0.053142	1	7	4.335578	2500
21	0.053014	1	7	4.335304	2500
22	0.056175	1	7	4.340187	2500
23	0.055124	1	7	4.338349	2500
24	0.056999	1	7	4.338632	2500
25	0.056107	1	7	4.342326	2500
26	0.054686	1	7	4.332772	2500
27	0.056012	1	7	4.332744	2500
28	0.053963	1	7	4.327542	2500
29	0.055742	1	7	4.328776	2500
30	0.051180	1	7	4.325932	2500
