#cicle	avCl	components	diam	aspl	order
0	0.000000	1	98	33.333333	2500
1	0.359734	1	38	15.217081	2500
2	0.367224	1	35	14.548840	2500
3	0.364350	1	36	14.530051	2500
4	0.366083	1	36	14.498301	2500
5	0.367498	1	34	14.413992	2500
6	0.367553	1	34	14.282320	2500
7	0.370372	1	33	14.186234	2500
8	0.369748	1	33	14.069247	2500
9	0.373164	1	34	14.055284	2500
10	0.374575	1	34	14.042825	2500
11	0.379962	1	33	13.998865	2500
12	0.381079	1	33	13.756462	2500
13	0.384982	1	31	13.505952	2500
14	0.387095	1	31	13.371063	2500
15	0.391319	1	30	13.170382	2500
16	0.394327	1	29	12.833557	2500
17	0.397143	1	28	12.673243	2500
18	0.403223	1	27	12.434804	2500
19	0.405644	1	27	12.324996	2500
20	0.408571	1	26	12.101665	2500
21	0.414624	1	25	11.845119	2500
22	0.417890	1	25	11.681338	2500
23	0.419905	1	24	11.503130	2500
24	0.421357	1	24	11.265544	2500
25	0.424401	1	23	11.006854	2500
26	0.426866	1	24	10.797564	2500
27	0.431225	1	24	10.818868	2500
28	0.433035	1	23	10.589231	2500
29	0.437470	1	23	10.382425	2500
30	0.437144	1	23	10.304766	2500
