#cicle	avCl	components	diam	aspl	order
0	0.000000	1	98	33.333333	2500
1	0.035934	1	10	5.092448	2500
2	0.042782	1	9	4.813732	2500
3	0.043435	1	8	4.635476	2500
4	0.044141	1	8	4.557397	2500
5	0.046061	1	8	4.500633	2500
6	0.047697	1	7	4.453424	2500
7	0.050832	1	7	4.423937	2500
8	0.050168	1	7	4.403196	2500
9	0.050474	1	7	4.389552	2500
10	0.050633	1	7	4.386312	2500
11	0.052142	1	7	4.375148	2500
12	0.053875	1	7	4.373942	2500
13	0.054844	1	7	4.367017	2500
14	0.052271	1	7	4.355275	2500
15	0.053596	1	7	4.346164	2500
16	0.051461	1	7	4.343343	2500
17	0.050762	1	7	4.340184	2500
18	0.048340	1	7	4.327540	2500
19	0.053701	1	7	4.339563	2500
20	0.052260	1	7	4.339177	2500
21	0.052596	1	7	4.333581	2500
22	0.051662	1	7	4.328603	2500
23	0.053236	1	7	4.326773	2500
24	0.053906	1	7	4.335128	2500
25	0.052436	1	7	4.337157	2500
26	0.057331	1	7	4.341499	2500
27	0.058156	1	7	4.340707	2500
28	0.055523	1	7	4.331220	2500
29	0.054788	1	7	4.330849	2500
30	0.055107	1	7	4.330288	2500
