#cicle	avCl	components	diam	aspl	order
0	0.000000	1	98	33.333333	2500
1	0.333153	1	60	21.918711	2500
2	0.397575	1	44	16.750107	2500
3	0.314059	1	36	14.326458	2500
4	0.280362	1	33	13.195402	2500
5	0.263921	1	30	12.407396	2500
6	0.246849	1	28	11.506517	2500
7	0.235014	1	26	11.015753	2500
8	0.223857	1	25	10.611489	2500
9	0.222583	1	24	10.375007	2500
10	0.220466	1	24	10.285335	2500
11	0.216573	1	23	9.809827	2500
12	0.217163	1	22	9.494695	2500
13	0.205421	1	22	9.278010	2500
14	0.205446	1	21	9.149120	2500
15	0.205228	1	20	8.843006	2500
16	0.200560	1	20	8.751806	2500
17	0.198548	1	20	8.724554	2500
18	0.200261	1	20	8.550197	2500
19	0.196647	1	19	8.459739	2500
20	0.192160	1	19	8.394582	2500
21	0.192575	1	18	8.123758	2500
22	0.197654	1	18	8.024860	2500
23	0.192489	1	16	7.803884	2500
24	0.191552	1	17	7.739102	2500
25	0.190358	1	16	7.649874	2500
26	0.193496	1	16	7.620750	2500
27	0.189231	1	16	7.455333	2500
28	0.193928	1	16	7.448189	2500
29	0.191871	1	16	7.566761	2500
30	0.192058	1	16	7.446542	2500
