#cicle	avCl	components	diam	aspl	order
0	0.000000	1	98	33.333333	2500
1	0.358943	1	38	15.321307	2500
2	0.362898	1	35	14.337862	2500
3	0.363964	1	35	14.379740	2500
4	0.363924	1	35	14.350085	2500
5	0.363271	1	35	14.357800	2500
6	0.362549	1	35	14.329018	2500
7	0.363780	1	35	14.300900	2500
8	0.363564	1	35	14.272064	2500
9	0.363227	1	35	14.303527	2500
10	0.364502	1	35	14.283809	2500
11	0.366659	1	35	14.272485	2500
12	0.365810	1	35	14.255323	2500
13	0.370337	1	34	14.241072	2500
14	0.369486	1	34	14.188756	2500
15	0.369036	1	33	14.200594	2500
16	0.369767	1	32	14.177957	2500
17	0.370183	1	33	14.103159	2500
18	0.372332	1	32	14.023446	2500
19	0.372612	1	32	13.979548	2500
20	0.375432	1	31	13.957820	2500
21	0.377215	1	31	13.879788	2500
22	0.377287	1	31	13.861452	2500
23	0.377180	1	32	13.843739	2500
24	0.379601	1	32	13.814026	2500
25	0.382536	1	31	13.736793	2500
26	0.381318	1	31	13.674168	2500
27	0.383200	1	30	13.551873	2500
28	0.384303	1	30	13.530504	2500
29	0.385758	1	30	13.506177	2500
30	0.386126	1	30	13.467398	2500
