#cicle	avCl	components	diam	aspl	order
0	0.000000	1	98	33.333333	2500
1	0.365805	1	38	15.465615	2500
2	0.373519	1	37	14.594307	2500
3	0.374058	1	36	14.564399	2500
4	0.373402	1	35	14.468177	2500
5	0.375346	1	35	14.420889	2500
6	0.376694	1	36	14.491436	2500
7	0.377744	1	34	14.363370	2500
8	0.379741	1	36	14.423004	2500
9	0.381638	1	36	14.355007	2500
10	0.381678	1	35	14.257421	2500
11	0.384304	1	35	14.162257	2500
12	0.385341	1	34	14.105251	2500
13	0.386656	1	32	13.922756	2500
14	0.389768	1	31	13.713688	2500
15	0.393983	1	30	13.479599	2500
16	0.398119	1	29	13.257125	2500
17	0.400163	1	28	13.080823	2500
18	0.401939	1	28	12.865498	2500
19	0.404249	1	27	12.775893	2500
20	0.408512	1	26	12.570149	2500
21	0.409982	1	25	12.259516	2500
22	0.414866	1	24	12.121760	2500
23	0.417905	1	24	11.949707	2500
24	0.422370	1	24	11.874291	2500
25	0.424198	1	24	11.829041	2500
26	0.426147	1	23	11.513174	2500
27	0.427179	1	23	11.504763	2500
28	0.428994	1	23	11.464412	2500
29	0.431830	1	23	11.383240	2500
30	0.434495	1	23	11.283399	2500
