#cicle	avCl	components	diam	aspl	order
0	0.000000	1	98	33.333333	2500
1	0.335445	1	60	21.960472	2500
2	0.397452	1	44	16.966880	2500
3	0.318482	1	37	14.519956	2500
4	0.283007	1	33	13.243079	2500
5	0.258063	1	30	12.363020	2500
6	0.245209	1	30	11.884027	2500
7	0.235903	1	27	11.083625	2500
8	0.230845	1	27	10.723321	2500
9	0.225205	1	25	10.328683	2500
10	0.215305	1	25	10.006676	2500
11	0.209127	1	24	9.749701	2500
12	0.208942	1	23	9.540740	2500
13	0.206180	1	21	9.355251	2500
14	0.207051	1	22	9.097916	2500
15	0.207545	1	20	8.969000	2500
16	0.205209	1	20	8.879872	2500
17	0.203413	1	19	8.561042	2500
18	0.201136	1	20	8.548179	2500
19	0.203028	1	19	8.455710	2500
20	0.196369	1	19	8.403473	2500
21	0.198745	1	18	8.409597	2500
22	0.201569	1	18	8.183576	2500
23	0.195474	1	17	8.059958	2500
24	0.197909	1	17	8.140777	2500
25	0.196006	1	19	8.102692	2500
26	0.192377	1	18	7.994838	2500
27	0.192844	1	17	8.013299	2500
28	0.194582	1	17	7.934828	2500
29	0.191970	1	17	7.841199	2500
30	0.190051	1	17	7.683788	2500
