#cicle	avCl	components	diam	aspl	order
0	0.000000	1	98	33.333333	2500
1	0.363860	1	37	15.231488	2500
2	0.368276	1	35	14.464180	2500
3	0.368844	1	34	14.346263	2500
4	0.368561	1	34	14.294427	2500
5	0.367641	1	34	14.297409	2500
6	0.371889	1	33	14.233763	2500
7	0.372725	1	33	14.172923	2500
8	0.374358	1	31	13.974412	2500
9	0.378479	1	32	13.921813	2500
10	0.380193	1	32	13.778049	2500
11	0.383488	1	31	13.554447	2500
12	0.387610	1	29	13.324271	2500
13	0.389548	1	28	13.126929	2500
14	0.397703	1	28	12.991759	2500
15	0.401970	1	28	12.891118	2500
16	0.406176	1	28	12.751775	2500
17	0.411748	1	26	12.552000	2500
18	0.414646	1	26	12.395091	2500
19	0.414613	1	25	12.213887	2500
20	0.419024	1	25	12.089062	2500
21	0.419388	1	24	11.926494	2500
22	0.423464	1	24	11.774505	2500
23	0.426045	1	24	11.720049	2500
24	0.429410	1	23	11.499299	2500
25	0.436912	1	23	11.450022	2500
26	0.442175	1	23	11.401017	2500
27	0.445417	1	23	10.951320	2500
28	0.448748	1	23	10.983967	2500
29	0.450211	1	23	10.882190	2500
30	0.452450	1	23	10.629703	2500
