#cicle	avCl	components	diam	aspl	order
0	0.000000	1	98	33.333333	2500
1	0.366409	1	40	15.686088	2500
2	0.370936	1	36	14.709207	2500
3	0.368733	1	36	14.682965	2500
4	0.368855	1	36	14.690336	2500
5	0.369764	1	37	14.679338	2500
6	0.372341	1	37	14.686401	2500
7	0.371783	1	36	14.665268	2500
8	0.371211	1	36	14.641725	2500
9	0.371508	1	36	14.565492	2500
10	0.372297	1	36	14.512952	2500
11	0.371924	1	36	14.527334	2500
12	0.373293	1	36	14.570720	2500
13	0.373858	1	35	14.556464	2500
14	0.374738	1	35	14.478352	2500
15	0.374904	1	35	14.473974	2500
16	0.376088	1	36	14.479526	2500
17	0.377163	1	34	14.408529	2500
18	0.377707	1	34	14.341515	2500
19	0.378278	1	34	14.278849	2500
20	0.382114	1	33	14.198788	2500
21	0.381938	1	32	14.076538	2500
22	0.384564	1	31	13.984158	2500
23	0.386192	1	31	13.881287	2500
24	0.387398	1	31	13.849913	2500
25	0.389953	1	31	13.757013	2500
26	0.389039	1	31	13.745199	2500
27	0.391553	1	30	13.579053	2500
28	0.392042	1	29	13.471259	2500
29	0.393326	1	29	13.491665	2500
30	0.394555	1	28	13.384139	2500
