#cicle	avCl	components	diam	aspl	order
0	0.000000	1	98	33.333333	2500
1	0.362426	1	37	15.072507	2500
2	0.371076	1	36	14.553006	2500
3	0.370111	1	35	14.593371	2500
4	0.371359	1	35	14.563648	2500
5	0.374257	1	35	14.484657	2500
6	0.374158	1	34	14.439205	2500
7	0.377393	1	35	14.410078	2500
8	0.379794	1	35	14.369465	2500
9	0.376426	1	33	14.086933	2500
10	0.380733	1	33	13.972969	2500
11	0.381326	1	32	13.871364	2500
12	0.385878	1	31	13.699333	2500
13	0.386795	1	30	13.429202	2500
14	0.389481	1	30	13.335996	2500
15	0.393470	1	29	13.216998	2500
16	0.395920	1	29	12.993728	2500
17	0.399330	1	28	12.785807	2500
18	0.402666	1	28	12.616635	2500
19	0.407114	1	27	12.482416	2500
20	0.406248	1	26	12.297503	2500
21	0.409636	1	25	12.094491	2500
22	0.414841	1	25	11.889483	2500
23	0.416905	1	24	11.804980	2500
24	0.422684	1	24	11.721996	2500
25	0.427999	1	24	11.484049	2500
26	0.431960	1	24	11.486528	2500
27	0.433949	1	24	11.295550	2500
28	0.437045	1	23	11.102170	2500
29	0.439135	1	22	10.944781	2500
30	0.440097	1	22	10.893379	2500
