#cicle	avCl	components	diam	aspl	order
0	0.000000	1	98	33.333333	2500
1	0.363305	1	37	15.356263	2500
2	0.367969	1	35	14.639325	2500
3	0.371212	1	35	14.529217	2500
4	0.372494	1	35	14.482029	2500
5	0.373759	1	34	14.436294	2500
6	0.372932	1	34	14.362711	2500
7	0.375579	1	34	14.350358	2500
8	0.374395	1	34	14.226955	2500
9	0.378816	1	33	14.186665	2500
10	0.383450	1	34	14.125560	2500
11	0.387694	1	33	13.989445	2500
12	0.389306	1	32	13.714167	2500
13	0.389888	1	31	13.525661	2500
14	0.395089	1	30	13.360369	2500
15	0.396692	1	28	13.067052	2500
16	0.401454	1	28	12.808674	2500
17	0.402810	1	26	12.576369	2500
18	0.407174	1	27	12.481813	2500
19	0.412403	1	26	12.296028	2500
20	0.412935	1	25	11.996487	2500
21	0.417587	1	24	11.823268	2500
22	0.420546	1	24	11.601078	2500
23	0.421689	1	24	11.347689	2500
24	0.428395	1	23	11.339607	2500
25	0.432669	1	23	11.097666	2500
26	0.435306	1	23	10.974539	2500
27	0.437660	1	22	10.659919	2500
28	0.439101	1	21	10.512193	2500
29	0.442870	1	21	10.288660	2500
30	0.445651	1	21	10.098386	2500
