#cicle	avCl	components	diam	aspl	order
0	0.000000	1	98	33.333333	2500
1	0.038548	1	10	5.094547	2500
2	0.041308	1	9	4.756388	2500
3	0.038216	1	8	4.606259	2500
4	0.045291	1	8	4.536029	2500
5	0.043973	1	8	4.473082	2500
6	0.046849	1	7	4.433612	2500
7	0.050837	1	7	4.407798	2500
8	0.048082	1	7	4.375691	2500
9	0.052521	1	7	4.373327	2500
10	0.054501	1	7	4.364153	2500
11	0.053436	1	7	4.361710	2500
12	0.054382	1	7	4.347436	2500
13	0.055167	1	7	4.338799	2500
14	0.053913	1	7	4.335158	2500
15	0.054334	1	7	4.339939	2500
16	0.055906	1	7	4.337405	2500
17	0.054811	1	7	4.329939	2500
18	0.051646	1	7	4.327042	2500
19	0.053007	1	7	4.330892	2500
20	0.052978	1	7	4.327477	2500
21	0.053308	1	7	4.326775	2500
22	0.054452	1	7	4.322338	2500
23	0.050486	1	7	4.319945	2500
24	0.051522	1	7	4.324365	2500
25	0.055510	1	7	4.331509	2500
26	0.054940	1	7	4.334183	2500
27	0.053430	1	7	4.332375	2500
28	0.057649	1	7	4.339403	2500
29	0.055109	1	7	4.335461	2500
30	0.052898	1	7	4.336920	2500
