#cicle	avCl	components	diam	aspl	order
0	0.000000	1	98	33.333333	2500
1	0.336530	1	59	22.002940	2500
2	0.399726	1	44	17.044248	2500
3	0.317801	1	37	14.448545	2500
4	0.285794	1	33	13.293869	2500
5	0.259127	1	30	12.231730	2500
6	0.245354	1	27	11.543248	2500
7	0.237893	1	27	11.268641	2500
8	0.228693	1	26	10.828357	2500
9	0.224234	1	25	10.406945	2500
10	0.219024	1	24	10.193845	2500
11	0.214943	1	24	9.795358	2500
12	0.210088	1	21	9.464534	2500
13	0.208642	1	22	9.392447	2500
14	0.206701	1	21	9.074368	2500
15	0.204321	1	19	8.758998	2500
16	0.202605	1	20	8.630444	2500
17	0.200377	1	19	8.455437	2500
18	0.199204	1	20	8.423556	2500
19	0.196738	1	18	8.271018	2500
20	0.196783	1	19	8.246676	2500
21	0.199590	1	18	8.088594	2500
22	0.193683	1	18	7.928539	2500
23	0.188912	1	18	7.871598	2500
24	0.187650	1	18	7.764939	2500
25	0.189842	1	16	7.717179	2500
26	0.192605	1	17	7.612213	2500
27	0.190477	1	16	7.553003	2500
28	0.195909	1	16	7.548800	2500
29	0.188463	1	16	7.358444	2500
30	0.189594	1	17	7.471776	2500
