#cicle	avCl	components	diam	aspl	order
0	0.000000	1	98	33.333333	2500
1	0.368137	1	39	15.528094	2500
2	0.372300	1	37	14.725827	2500
3	0.371904	1	36	14.743885	2500
4	0.372437	1	35	14.739791	2500
5	0.370265	1	35	14.688065	2500
6	0.371081	1	35	14.639869	2500
7	0.372960	1	35	14.629868	2500
8	0.372138	1	35	14.522807	2500
9	0.373711	1	34	14.419077	2500
10	0.377315	1	34	14.370829	2500
11	0.378018	1	32	14.187350	2500
12	0.379481	1	32	14.106323	2500
13	0.381714	1	32	13.996165	2500
14	0.385382	1	31	13.797941	2500
15	0.382957	1	29	13.571365	2500
16	0.387164	1	29	13.433510	2500
17	0.389037	1	28	13.199690	2500
18	0.396670	1	27	12.998103	2500
19	0.401925	1	26	12.755776	2500
20	0.404699	1	25	12.533548	2500
21	0.409399	1	25	12.398359	2500
22	0.413209	1	23	11.893841	2500
23	0.417060	1	23	11.678511	2500
24	0.419194	1	23	11.630024	2500
25	0.420698	1	23	11.597903	2500
26	0.423661	1	23	11.561557	2500
27	0.426745	1	23	11.442956	2500
28	0.430700	1	23	11.296010	2500
29	0.433524	1	22	11.175622	2500
30	0.434916	1	22	11.012707	2500
