#cicle	avCl	components	diam	aspl	order
0	0.000000	1	98	33.333333	2500
1	0.336696	1	60	22.001396	2500
2	0.396714	1	44	16.802856	2500
3	0.307808	1	36	14.199345	2500
4	0.274337	1	32	13.004639	2500
5	0.257349	1	31	12.246951	2500
6	0.241968	1	29	11.588889	2500
7	0.231556	1	28	10.953848	2500
8	0.219556	1	26	10.564015	2500
9	0.215532	1	25	10.289129	2500
10	0.210365	1	23	9.957903	2500
11	0.209648	1	23	9.651829	2500
12	0.208982	1	23	9.497309	2500
13	0.202015	1	21	8.984479	2500
14	0.200988	1	21	8.935149	2500
15	0.199003	1	20	8.697635	2500
16	0.199773	1	20	8.478966	2500
17	0.197559	1	18	8.423222	2500
18	0.202085	1	19	8.370544	2500
19	0.196328	1	18	8.084670	2500
20	0.194142	1	18	7.934377	2500
21	0.189473	1	19	7.878689	2500
22	0.191118	1	18	7.747980	2500
23	0.189836	1	18	7.914114	2500
24	0.188428	1	16	7.896776	2500
25	0.190737	1	17	7.815771	2500
26	0.192672	1	17	7.706643	2500
27	0.191626	1	17	7.636526	2500
28	0.191430	1	16	7.548544	2500
29	0.191252	1	16	7.466218	2500
30	0.193550	1	15	7.364852	2500
