#cicle	avCl	components	diam	aspl	order
0	0.000000	1	98	33.333333	2500
1	0.360943	1	38	15.361540	2500
2	0.369530	1	35	14.476910	2500
3	0.371250	1	35	14.548144	2500
4	0.369900	1	36	14.536933	2500
5	0.371857	1	35	14.543135	2500
6	0.374879	1	36	14.486786	2500
7	0.374122	1	35	14.290915	2500
8	0.377140	1	34	14.313897	2500
9	0.379362	1	33	14.217968	2500
10	0.379739	1	33	14.121186	2500
11	0.380578	1	31	13.966557	2500
12	0.386404	1	31	13.822881	2500
13	0.389284	1	30	13.708129	2500
14	0.391235	1	29	13.452473	2500
15	0.394399	1	29	13.388666	2500
16	0.399246	1	28	13.111900	2500
17	0.400504	1	26	12.638176	2500
18	0.404827	1	26	12.383824	2500
19	0.412533	1	24	12.036962	2500
20	0.416581	1	24	11.884618	2500
21	0.421636	1	23	11.766574	2500
22	0.426176	1	24	11.756826	2500
23	0.432330	1	24	11.603511	2500
24	0.436757	1	23	11.367518	2500
25	0.438105	1	23	11.402740	2500
26	0.440401	1	23	11.324250	2500
27	0.444300	1	22	11.043034	2500
28	0.446477	1	23	11.062232	2500
29	0.449063	1	23	10.929389	2500
30	0.451659	1	23	10.857608	2500
