#cicle	avCl	components	diam	aspl	order
0	0.000000	1	98	33.333333	2500
1	0.334954	1	60	21.971864	2500
2	0.394764	1	45	17.120825	2500
3	0.311103	1	36	14.303595	2500
4	0.276397	1	33	13.052001	2500
5	0.253834	1	28	11.987104	2500
6	0.240886	1	28	11.363024	2500
7	0.228609	1	24	10.540508	2500
8	0.219281	1	24	10.210849	2500
9	0.216228	1	23	9.996107	2500
10	0.211767	1	23	9.722960	2500
11	0.209034	1	22	9.432043	2500
12	0.203739	1	22	9.315249	2500
13	0.204139	1	21	9.113607	2500
14	0.196264	1	21	8.965293	2500
15	0.195779	1	21	8.761590	2500
16	0.196364	1	20	8.625322	2500
17	0.192267	1	19	8.449808	2500
18	0.192087	1	18	8.222087	2500
19	0.189373	1	17	8.033170	2500
20	0.192316	1	17	7.989706	2500
21	0.190338	1	17	7.901087	2500
22	0.191876	1	17	7.752774	2500
23	0.190972	1	16	7.756639	2500
24	0.191952	1	17	7.745273	2500
25	0.189186	1	17	7.728534	2500
26	0.187105	1	17	7.627713	2500
27	0.185282	1	17	7.623833	2500
28	0.186957	1	17	7.485362	2500
29	0.185826	1	16	7.415993	2500
30	0.188362	1	16	7.393339	2500
