#cicle	avCl	components	diam	aspl	order
0	0.000000	1	98	33.333333	2500
1	0.334577	1	59	21.668873	2500
2	0.395430	1	44	16.663684	2500
3	0.310734	1	36	14.272694	2500
4	0.268598	1	32	12.914308	2500
5	0.254137	1	30	12.164197	2500
6	0.238435	1	28	11.630215	2500
7	0.235060	1	28	11.095949	2500
8	0.221799	1	25	10.616413	2500
9	0.220563	1	25	10.259146	2500
10	0.212941	1	24	9.885285	2500
11	0.212669	1	22	9.480158	2500
12	0.207452	1	22	9.298524	2500
13	0.203404	1	21	9.132058	2500
14	0.204028	1	21	8.980052	2500
15	0.200053	1	20	8.816681	2500
16	0.198387	1	20	8.526698	2500
17	0.195597	1	20	8.490615	2500
18	0.194676	1	19	8.373224	2500
19	0.197450	1	19	8.311280	2500
20	0.192381	1	18	8.193975	2500
21	0.194888	1	18	8.150236	2500
22	0.197264	1	18	8.053127	2500
23	0.194727	1	17	7.909593	2500
24	0.191185	1	17	7.769572	2500
25	0.192532	1	16	7.535912	2500
26	0.194703	1	17	7.606990	2500
27	0.194002	1	16	7.524900	2500
28	0.194601	1	15	7.484207	2500
29	0.193232	1	16	7.461932	2500
30	0.191983	1	16	7.300650	2500
