#cicle	avCl	components	diam	aspl	order
0	0.000000	1	98	33.333333	2500
1	0.333447	1	59	21.988624	2500
2	0.393118	1	43	16.760762	2500
3	0.310921	1	37	14.541944	2500
4	0.276920	1	32	13.014740	2500
5	0.256336	1	29	12.030511	2500
6	0.236206	1	28	11.564977	2500
7	0.231040	1	27	11.183076	2500
8	0.217783	1	25	10.659083	2500
9	0.212830	1	24	10.165533	2500
10	0.206778	1	22	9.814531	2500
11	0.203608	1	21	9.407858	2500
12	0.205090	1	21	9.428597	2500
13	0.203599	1	22	9.346555	2500
14	0.203642	1	22	9.202568	2500
15	0.195255	1	20	8.819572	2500
16	0.197620	1	20	8.672180	2500
17	0.198507	1	20	8.775526	2500
18	0.198858	1	20	8.694617	2500
19	0.197404	1	19	8.499596	2500
20	0.194629	1	19	8.257931	2500
21	0.189564	1	18	8.076657	2500
22	0.190845	1	17	8.096331	2500
23	0.190101	1	17	7.914356	2500
24	0.190878	1	16	7.729135	2500
25	0.192389	1	17	7.861088	2500
26	0.188081	1	16	7.615899	2500
27	0.191878	1	16	7.597283	2500
28	0.189532	1	16	7.404241	2500
29	0.191006	1	16	7.496901	2500
30	0.193024	1	16	7.434907	2500
