#cicle	avCl	components	diam	aspl	order
0	0.000000	1	98	33.333333	2500
1	0.365040	1	40	15.403527	2500
2	0.367688	1	36	14.519493	2500
3	0.367089	1	35	14.501680	2500
4	0.368927	1	36	14.487257	2500
5	0.370966	1	35	14.479482	2500
6	0.370043	1	35	14.480145	2500
7	0.370550	1	35	14.439020	2500
8	0.370087	1	36	14.389158	2500
9	0.369164	1	35	14.320458	2500
10	0.368649	1	34	14.289407	2500
11	0.370853	1	34	14.305026	2500
12	0.371888	1	33	14.288667	2500
13	0.373962	1	33	14.255830	2500
14	0.376700	1	33	14.210432	2500
15	0.378008	1	33	14.161797	2500
16	0.379466	1	33	14.099355	2500
17	0.381084	1	33	14.068592	2500
18	0.383368	1	33	14.063449	2500
19	0.383965	1	32	13.967094	2500
20	0.387367	1	32	13.857305	2500
21	0.388817	1	32	13.749767	2500
22	0.391790	1	32	13.726698	2500
23	0.390626	1	31	13.565698	2500
24	0.392378	1	29	13.396882	2500
25	0.396380	1	29	13.254908	2500
26	0.399324	1	28	13.126521	2500
27	0.401689	1	28	13.041488	2500
28	0.404209	1	27	12.898063	2500
29	0.405729	1	27	12.881008	2500
30	0.406744	1	26	12.750304	2500
