#cicle	avCl	components	diam	aspl	order
0	0.000000	1	98	33.333333	2500
1	0.337071	1	58	21.746925	2500
2	0.398036	1	44	16.762587	2500
3	0.310398	1	36	14.381284	2500
4	0.279515	1	33	13.032979	2500
5	0.257951	1	30	12.158151	2500
6	0.239553	1	27	11.503942	2500
7	0.235996	1	27	11.114539	2500
8	0.225668	1	25	10.715451	2500
9	0.218049	1	25	10.269937	2500
10	0.210073	1	24	9.828553	2500
11	0.206955	1	22	9.528250	2500
12	0.201682	1	21	9.396531	2500
13	0.199093	1	21	9.087523	2500
14	0.196787	1	20	8.840238	2500
15	0.197270	1	20	8.721411	2500
16	0.193701	1	20	8.482900	2500
17	0.189292	1	19	8.302329	2500
18	0.191323	1	19	8.281270	2500
19	0.191876	1	18	8.119551	2500
20	0.193242	1	19	8.086956	2500
21	0.194479	1	18	8.037893	2500
22	0.191637	1	18	7.927142	2500
23	0.189126	1	18	7.931328	2500
24	0.189570	1	17	7.716793	2500
25	0.192908	1	17	7.613129	2500
26	0.193280	1	16	7.568853	2500
27	0.191508	1	17	7.580784	2500
28	0.191758	1	16	7.437368	2500
29	0.188844	1	16	7.421048	2500
30	0.185501	1	16	7.317907	2500
