#cicle	avCl	components	diam	aspl	order
0	0.000000	1	98	33.333333	2500
1	0.038784	1	10	5.069490	2500
2	0.042635	1	9	4.791942	2500
3	0.045624	1	8	4.630453	2500
4	0.047259	1	8	4.560927	2500
5	0.049246	1	8	4.497823	2500
6	0.047732	1	7	4.443347	2500
7	0.049522	1	7	4.413654	2500
8	0.050982	1	7	4.393015	2500
9	0.051909	1	7	4.383482	2500
10	0.052165	1	7	4.368789	2500
11	0.051557	1	7	4.370452	2500
12	0.052104	1	7	4.355700	2500
13	0.056723	1	7	4.352609	2500
14	0.052995	1	7	4.342220	2500
15	0.053585	1	7	4.346340	2500
16	0.054392	1	7	4.347450	2500
17	0.055364	1	7	4.344957	2500
18	0.056417	1	7	4.344512	2500
19	0.054490	1	7	4.338688	2500
20	0.058986	1	7	4.343916	2500
21	0.058744	1	7	4.341654	2500
22	0.057401	1	7	4.339371	2500
23	0.057364	1	7	4.341924	2500
24	0.057677	1	7	4.343189	2500
25	0.058133	1	7	4.342588	2500
26	0.057415	1	7	4.344536	2500
27	0.055775	1	7	4.339693	2500
28	0.051693	1	7	4.322343	2500
29	0.052043	1	7	4.328506	2500
30	0.053122	1	7	4.331483	2500
