#cicle	avCl	components	diam	aspl	order
0	0.000000	1	98	33.333333	2500
1	0.365319	1	41	16.051348	2500
2	0.372414	1	38	15.278993	2500
3	0.370891	1	37	15.190931	2500
4	0.371768	1	37	15.154857	2500
5	0.376452	1	39	15.248358	2500
6	0.378805	1	37	15.133160	2500
7	0.379003	1	36	15.004787	2500
8	0.380208	1	37	14.984776	2500
9	0.383846	1	36	14.877113	2500
10	0.387134	1	35	14.665677	2500
11	0.389361	1	35	14.597589	2500
12	0.389904	1	35	14.540299	2500
13	0.394274	1	34	14.325290	2500
14	0.396285	1	34	14.186842	2500
15	0.400444	1	33	13.945971	2500
16	0.405142	1	33	13.855705	2500
17	0.408113	1	34	13.782332	2500
18	0.411030	1	33	13.609628	2500
19	0.413976	1	33	13.455147	2500
20	0.415784	1	33	13.377155	2500
21	0.417507	1	32	13.214674	2500
22	0.420507	1	32	13.104998	2500
23	0.421644	1	31	12.834991	2500
24	0.421961	1	31	12.728586	2500
25	0.425316	1	31	12.722453	2500
26	0.425439	1	30	12.679358	2500
27	0.427468	1	30	12.397318	2500
28	0.428884	1	30	12.416805	2500
29	0.432000	1	30	12.405128	2500
30	0.432216	1	30	12.309656	2500
